Tag_ID,UTC_Date,UTC_Time,Latitude,Longitude,LQ,HDOP,CNR,Sats,TimeOn(s),eRes,Maxdepth,divelen,TADindex, TimeElapsed,Day Dive Ratio,Day Max Dive Depth,ErrorRadius,SemiMajor,SemiMinor,Orientation,
2315:237566,2023-1-15,21:13:15,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,20:42:56,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,20:42:35,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,20:33:0,-77.13796,167.49188,G,1.2,null,7,null,6.6,,,,,,,,,,,
2315:237566,2023-1-15,20:6:16,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,19:37:51,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,19:32:47,-77.13289,167.42697,G,1.4,null,6,null,3.2,,,,,,,,,,,
2315:237566,2023-1-15,19:32:2,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,19:8:11,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-15,19:2:40,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,19:2:8,-77.34099,169.84483,1,,,,,,,,,,,,947.0,7308.0,122.0,107.0,
2315:237566,2023-1-15,19:1:16,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,18:49:32,-77.34735,169.80208,G,1.4,null,6,null,8.6,,,,,,,,,,,
2315:237566,2023-1-15,18:42:11,-77.34669,169.75056,1,,,,,,,,,,,,811.0,7115.0,92.0,88.0,
2315:237563,2023-1-15,18:32:52,-77.13423,167.43304,G,1.4,null,6,null,12.2,,,,,,,,,,,
2315:237566,2023-1-15,18:23:11,-77.35098,169.67792,1,,,,,,,,,,,,644.0,7298.0,56.0,95.0,
2315:237566,2023-1-15,18:19:59,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,18:19:40,-77.35873,169.71133,G,1.2,null,6,null,7.9,,,,,,,,,,,
2315:237566,2023-1-15,17:56:50,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,17:52:31,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,17:25:29,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-15,17:22:40,-77.31166,169.59100,2,,,,,,,,,,,,323.0,511.0,203.0,76.0,
2315:237563,2023-1-15,17:21:28,-77.10691,167.44878,1,,,,,,,,,,,,1052.0,1657.0,667.0,87.0,
2315:237566,2023-1-15,17:21:20,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,17:18:55,-77.37516,169.60924,G,2.0,null,5,null,2.5,,,,,,,,,,,
2315:237562,2023-1-15,17:18:47,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,17:1:55,-77.14543,167.36705,G,2.3,null,6,null,12.0,,,,,,,,,,,
2315:237566,2023-1-15,16:44:55,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,16:43:35,-77.36266,169.57407,1,,,,,,,,,,,,644.0,7955.0,52.0,105.0,
2315:237562,2023-1-15,16:42:48,-77.26430,169.70892,1,,,,,,,,,,,,546.0,6512.0,45.0,105.0,
2315:237562,2023-1-15,16:42:34,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,16:21:35,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,16:18:55,-77.38427,169.66501,G,1.2,null,6,null,2.1,,,,,,,,,,,
2315:237563,2023-1-15,16:18:35,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-15,16:10:10,-77.23306,169.82355,G,1.6,null,5,null,3.4,,,,,,,,,,,
2315:237566,2023-1-15,15:45:2,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,15:42:3,-77.37178,169.64075,1,,,,,,,,,,,,689.0,3321.0,143.0,60.0,
2315:237563,2023-1-15,15:38:1,-77.11309,167.35857,1,,,,,,,,,,,,855.0,6591.0,110.0,65.0,
2315:237562,2023-1-15,15:36:33,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,15:36:3,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,15:23:53,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,15:18:53,-77.39373,169.70782,G,1.4,null,7,null,8.3,,,,,,,,,,,
2315:237566,2023-1-15,15:9:43,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,15:6:35,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,15:4:34,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-15,15:3:27,-77.14548,169.92738,2,,,,,,,,,,,,337.0,1221.0,92.0,118.0,
2315:237563,2023-1-15,15:3:10,-77.11038,167.26315,1,,,,,,,,,,,,870.0,1898.0,398.0,98.0,
2315:237563,2023-1-15,15:0:47,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,15:0:46,-77.13106,167.29820,G,1.1,null,7,null,80.5,,,,,,,,,,,
2315:237562,2023-1-15,14:50:47,-77.14867,169.95894,G,1.3,null,5,null,9.6,,,,,,,,,,,
2315:237566,2023-1-15,14:35:30,,,,,,,,,,,,,25.6667,0.00,,,,,
2315:237563,2023-1-15,14:30:38,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,14:18:55,-77.40090,169.74951,G,1.6,null,5,null,8.7,,,,,,,,,,,
2315:237563,2023-1-15,14:2:3,-77.17597,167.09982,1,,,,,,,,,,,,1173.0,40927.0,33.0,78.0,
2315:237563,2023-1-15,14:1:26,-77.13174,167.30849,G,0.9,null,8,null,15.5,,,,,,,,,,,
2315:237563,2023-1-15,13:59:15,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-15,13:57:26,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,13:52:26,-77.39487,169.61560,G,1.6,null,5,null,1.0,,,,,,,,,,,
2315:237563,2023-1-15,13:41:42,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,13:34:46,-77.13230,167.31084,G,1.8,null,6,null,21.6,,,,,,,,,,,
2315:237563,2023-1-15,13:24:13,-77.15033,167.29854,1,,,,,,,,,,,,536.0,1463.0,196.0,82.0,
2315:237562,2023-1-15,13:23:25,-77.03681,170.00204,1,,,,,,,,,,,,762.0,5146.0,112.0,78.0,
2315:237563,2023-1-15,13:23:14,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-15,12:23:52,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,12:22:49,-77.38761,169.41534,3,,,,,,,,,,,,208.0,1386.0,31.0,89.0,
2315:237562,2023-1-15,12:21:46,-76.98130,170.16135,2,,,,,,,,,,,,366.0,5366.0,25.0,88.0,
2315:237566,2023-1-15,12:21:24,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,12:16:54,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,12:10:42,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,11:47:11,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,11:44:34,-77.13616,167.32191,1,,,,,,,,,,,,623.0,8311.0,46.0,74.0,
2315:237562,2023-1-15,11:43:9,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,11:40:52,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,11:40:34,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,11:33:46,-77.13993,167.29126,G,1.1,null,7,null,6.7,,,,,,,,,,,
2315:237566,2023-1-15,10:47:53,-77.39613,169.19403,G,1.1,null,6,null,2.4,,,,,,,,,,,
2315:237566,2023-1-15,10:37:17,-77.39960,169.24275,1,,,,,,,,,,,,514.0,2388.0,110.0,80.0,
2315:237563,2023-1-15,10:36:49,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,10:5:50,-77.42158,169.13135,1,,,,,,,,,,,,920.0,11276.0,75.0,84.0,
2315:237566,2023-1-15,9:35:3,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,9:31:14,-77.14351,167.31410,G,1.3,null,5,null,1.7,,,,,,,,,,,
2315:237563,2023-1-15,8:54:58,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,8:53:25,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,8:27:41,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,8:19:3,-77.41903,169.32850,G,2.7,null,5,null,8.3,,,,,,,,,,,
2315:237563,2023-1-15,8:1:22,-77.14316,167.30980,G,1.1,null,7,null,3.0,,,,,,,,,,,
2315:237566,2023-1-15,6:49:7,-77.43941,169.27126,2,,,,,,,,,,,,478.0,4182.0,54.0,83.0,
2315:237563,2023-1-15,6:46:20,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-15,6:44:9,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,6:42:40,-77.43490,169.40283,1,,,,,,,,,,,,653.0,2356.0,181.0,77.0,
2315:237562,2023-1-15,6:41:53,-76.71218,171.23177,2,,,,,,,,,,,,364.0,2191.0,60.0,85.0,
2315:237563,2023-1-15,6:38:40,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,6:5:22,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,6:0:45,-77.13899,167.36107,G,1.3,null,7,null,9.2,,,,,,,,,,,
2315:237563,2023-1-15,5:10:59,-77.13010,167.31369,1,,,,,,,,,,,,1087.0,5237.0,225.0,97.0,
2315:237562,2023-1-15,4:59:53,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,4:59:33,-77.13498,167.37907,G,1.1,null,6,null,5.5,,,,,,,,,,,
2315:237562,2023-1-15,4:21:35,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,3:30:45,-77.13617,167.40237,G,1.1,null,7,null,14.2,,,,,,,,,,,
2315:237566,2023-1-15,1:55:6,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-15,1:52:48,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-15,1:44:52,-77.39481,169.46666,G,3.1,null,6,null,11.7,,,,,,,,,,,
2315:237563,2023-1-15,1:29:44,-77.16151,167.46143,G,2.5,null,6,null,2.1,,,,,,,,,,,
2315:237566,2023-1-15,0:44:52,-77.39541,169.51347,G,1.1,null,7,null,12.9,,,,,,,,,,,
2315:237562,2023-1-15,0:21:13,,,,,,,,,,,,,0.0000,11.00,,,,,
2315:237563,2023-1-15,0:17:10,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-15,0:14:45,-76.50119,171.84431,1,,,,,,,,,,,,1376.0,6174.0,306.0,92.0,
2315:237566,2023-1-15,0:12:0,,,,,,,,,,,,,0.0000,43.00,,,,,
2315:237563,2023-1-15,0:11:4,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,23:20:0,-76.49526,171.88808,G,1.5,null,6,null,7.1,,,,,,,,,,,
2315:237563,2023-1-14,22:33:27,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,22:27:40,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,22:10:22,-77.23369,167.56280,1,,,,,,,,,,,,522.0,1586.0,171.0,92.0,
2315:237563,2023-1-14,22:9:21,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,21:57:54,-77.24649,167.52269,G,1.3,null,6,null,5.4,,,,,,,,,,,
2315:237563,2023-1-14,20:58:31,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,20:57:54,-77.25584,167.53525,G,1.2,null,7,null,17.8,,,,,,,,,,,
2315:237562,2023-1-14,20:56:33,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,20:52:25,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,20:51:26,-77.24813,167.49540,1,,,,,,,,,,,,973.0,14973.0,63.0,99.0,
2315:237562,2023-1-14,20:34:53,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,20:29:41,-76.48935,171.95119,1,,,,,,,,,,,,686.0,3185.0,147.0,91.0,
2315:237563,2023-1-14,20:29:16,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,20:28:34,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,19:58:12,-77.26366,167.54802,G,2.0,null,5,null,4.0,,,,,,,,,,,
2315:237563,2023-1-14,19:13:2,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-14,18:50:4,-77.38557,169.47075,1,,,,,,,,,,,,662.0,5615.0,78.0,95.0,
2315:237563,2023-1-14,18:46:55,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,18:44:58,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-14,18:41:51,-77.39066,169.53195,G,1.3,null,7,null,7.7,,,,,,,,,,,
2315:237563,2023-1-14,18:27:53,-77.27115,167.55576,G,1.5,null,5,null,6.1,,,,,,,,,,,
2315:237566,2023-1-14,17:41:51,-77.38718,169.56621,G,1.5,null,5,null,1.3,,,,,,,,,,,
2315:237566,2023-1-14,17:39:34,-77.37329,169.54771,1,,,,,,,,,,,,612.0,1094.0,342.0,101.0,
2315:237562,2023-1-14,17:38:9,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,17:27:53,-77.27404,167.60136,G,1.0,null,8,null,65.4,,,,,,,,,,,
2315:237563,2023-1-14,17:10:9,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,17:8:12,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,17:4:53,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-14,16:41:51,-77.38224,169.59415,G,1.0,null,7,null,29.6,,,,,,,,,,,
2315:237563,2023-1-14,16:27:53,-77.28243,167.61101,G,1.4,null,6,null,18.5,,,,,,,,,,,
2315:237563,2023-1-14,16:24:4,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,16:20:58,-76.49710,172.04830,G,1.1,null,7,null,6.8,,,,,,,,,,,
2315:237566,2023-1-14,15:50:43,-77.38849,169.60704,1,,,,,,,,,,,,534.0,1305.0,218.0,69.0,
2315:237566,2023-1-14,15:42:34,-77.37870,169.62085,G,1.2,null,7,null,3.8,,,,,,,,,,,
2315:237562,2023-1-14,15:29:49,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,15:28:22,-77.29065,167.65382,G,1.0,null,8,null,2.2,,,,,,,,,,,
2315:237566,2023-1-14,15:28:19,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,15:25:13,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,15:20:59,-76.49836,172.04227,G,1.6,null,5,null,8.5,,,,,,,,,,,
2315:237566,2023-1-14,15:14:51,-77.37655,169.63234,G,2.6,null,5,null,6.0,,,,,,,,,,,
2315:237562,2023-1-14,14:16:54,-76.49961,172.03162,1,,,,,,,,,,,,556.0,9949.0,31.0,73.0,
2315:237566,2023-1-14,14:16:5,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,14:12:37,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,14:12:30,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-14,14:10:3,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,14:0:23,-77.30264,167.85220,G,1.2,null,6,null,2.9,,,,,,,,,,,
2315:237566,2023-1-14,13:52:45,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,13:49:10,-77.30525,167.84695,1,,,,,,,,,,,,539.0,1602.0,181.0,76.0,
2315:237566,2023-1-14,13:48:48,-77.38610,169.65290,2,,,,,,,,,,,,467.0,956.0,227.0,81.0,
2315:237566,2023-1-14,13:46:52,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,13:19:55,-76.50446,172.01187,G,0.9,null,8,null,7.8,,,,,,,,,,,
2315:237566,2023-1-14,13:13:55,-77.37734,169.65593,G,1.9,null,5,null,7.7,,,,,,,,,,,
2315:237562,2023-1-14,12:57:55,-76.51261,171.98549,G,1.2,null,5,null,2.6,,,,,,,,,,,
2315:237563,2023-1-14,12:57:53,-77.29723,167.93579,G,1.0,null,8,null,3.5,,,,,,,,,,,
2315:237566,2023-1-14,12:35:15,-77.40657,169.45152,3,,,,,,,,,,,,160.0,1901.0,13.0,86.0,
2315:237562,2023-1-14,12:30:32,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-14,12:12:41,-77.39945,169.44415,G,1.7,null,5,null,4.9,,,,,,,,,,,
2315:237563,2023-1-14,12:12:8,-77.28462,168.00996,1,,,,,,,,,,,,1010.0,5831.0,175.0,67.0,
2315:237566,2023-1-14,12:8:59,-77.39948,169.44643,1,,,,,,,,,,,,704.0,4544.0,108.0,73.0,
2315:237563,2023-1-14,11:57:53,-77.30115,167.97018,G,1.0,null,8,null,13.9,,,,,,,,,,,
2315:237562,2023-1-14,11:51:22,-76.54480,171.88281,G,1.3,null,5,null,4.0,,,,,,,,,,,
2315:237563,2023-1-14,10:58:13,-77.30366,168.00710,G,1.1,null,7,null,3.9,,,,,,,,,,,
2315:237566,2023-1-14,10:55:49,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,10:51:4,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,10:33:14,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,10:30:54,-77.30388,168.02332,G,0.9,null,8,null,39.2,,,,,,,,,,,
2315:237566,2023-1-14,10:29:53,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-14,10:29:25,-77.38411,169.36964,1,,,,,,,,,,,,1331.0,19719.0,89.0,81.0,
2315:237562,2023-1-14,9:46:52,-76.56808,171.71466,G,1.3,null,5,null,11.4,,,,,,,,,,,
2315:237563,2023-1-14,9:30:52,-77.30598,168.07005,G,1.3,null,6,null,7.7,,,,,,,,,,,
2315:237562,2023-1-14,9:9:37,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,9:8:18,-76.55610,171.74503,1,,,,,,,,,,,,841.0,2794.0,252.0,84.0,
2315:237563,2023-1-14,9:7:22,-77.31198,168.11208,2,,,,,,,,,,,,284.0,1103.0,73.0,84.0,
2315:237563,2023-1-14,9:6:37,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,8:54:54,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,8:53:5,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,8:47:2,-76.55705,171.71407,G,1.5,null,5,null,5.3,,,,,,,,,,,
2315:237563,2023-1-14,8:31:35,-77.30990,168.19467,G,1.2,null,7,null,3.6,,,,,,,,,,,
2315:237563,2023-1-14,7:28:54,-77.33100,168.35712,G,1.4,null,5,null,1.0,,,,,,,,,,,
2315:237563,2023-1-14,7:26:12,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,7:22:52,-76.57191,171.63124,G,2.0,null,5,null,3.6,,,,,,,,,,,
2315:237563,2023-1-14,7:11:51,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-14,7:10:34,-77.46374,169.19440,1,,,,,,,,,,,,1457.0,17523.0,121.0,98.0,
2315:237562,2023-1-14,7:8:39,-76.57777,171.60658,2,,,,,,,,,,,,403.0,2286.0,71.0,90.0,
2315:237563,2023-1-14,7:7:39,-77.35703,168.46545,1,,,,,,,,,,,,605.0,2880.0,127.0,86.0,
2315:237563,2023-1-14,7:4:43,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,6:28:44,-77.34893,168.58278,G,1.4,null,6,null,8.0,,,,,,,,,,,
2315:237562,2023-1-14,5:46:41,-76.59725,171.67628,2,,,,,,,,,,,,383.0,3139.0,46.0,99.0,
2315:237562,2023-1-14,5:46:12,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-14,5:37:46,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-14,5:6:50,-77.45411,169.23524,G,1.1,null,6,null,5.9,,,,,,,,,,,
2315:237562,2023-1-14,4:21:52,-76.59239,171.51498,G,1.2,null,7,null,6.2,,,,,,,,,,,
2315:237566,2023-1-14,4:6:50,-77.45416,169.23518,G,1.4,null,6,null,9.8,,,,,,,,,,,
2315:237566,2023-1-14,3:6:50,-77.45396,169.23510,G,1.9,null,5,null,5.2,,,,,,,,,,,
2315:237563,2023-1-14,3:0:11,-77.42904,169.11667,G,1.1,null,7,null,7.9,,,,,,,,,,,
2315:237562,2023-1-14,2:52:24,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,2:26:49,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-14,0:42:11,-77.45277,169.24942,2,,,,,,,,,,,,371.0,556.0,247.0,102.0,
2315:237563,2023-1-14,0:4:52,-77.45394,169.23824,G,1.6,null,6,null,17.1,,,,,,,,,,,
2315:237562,2023-1-13,23:59:56,-76.67107,171.23375,G,1.5,null,5,null,7.9,,,,,,,,,,,
2315:237563,2023-1-13,23:59:51,-77.45357,169.23488,G,1.8,null,5,null,8.9,,,,,,,,,,,
2315:237566,2023-1-13,22:53:0,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-13,22:51:30,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-13,22:44:19,-76.69535,171.07608,2,,,,,,,,,,,,324.0,1649.0,63.0,88.0,
2315:237562,2023-1-13,22:42:53,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-13,22:31:52,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-13,22:27:51,-77.45348,169.23880,G,3.8,null,5,null,0.4,,,,,,,,,,,
2315:237562,2023-1-13,22:24:54,-76.71442,171.07259,G,1.3,null,5,null,0.0,,,,,,,,,,,
2315:237563,2023-1-13,21:28:37,-77.45413,169.24318,G,2.8,null,5,null,33.8,,,,,,,,,,,
2315:237562,2023-1-13,21:12:1,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-13,21:6:21,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-13,21:6:18,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-13,21:3:22,-77.46350,169.32138,2,,,,,,,,,,,,376.0,4396.0,32.0,95.0,
2315:237566,2023-1-13,21:2:59,-77.29356,170.25305,1,,,,,,,,,,,,1057.0,15755.0,70.0,96.0,
2315:237562,2023-1-13,20:57:39,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-13,20:55:26,-77.29286,170.31541,1,,,,,,,,,,,,1288.0,5463.0,303.0,91.0,
2315:237562,2023-1-13,19:56:53,-76.77709,170.48110,1,,,,,,,,,,,,651.0,8149.0,52.0,89.0,
2315:237562,2023-1-13,19:42:45,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-13,19:30:1,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-13,19:26:40,-77.27499,170.53282,1,,,,,,,,,,,,1274.0,14067.0,115.0,103.0,
2315:237563,2023-1-13,19:23:51,-77.41106,169.10140,1,,,,,,,,,,,,775.0,4657.0,129.0,100.0,
2315:237563,2023-1-13,19:23:9,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-13,19:20:50,-76.77211,170.95338,G,1.3,null,5,null,22.9,,,,,,,,,,,
2315:237562,2023-1-13,19:17:44,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-13,19:14:53,-77.42736,168.94962,1,,,,,,,,,,,,592.0,3383.0,103.0,79.0,
2315:237562,2023-1-13,19:2:7,-76.77308,170.97730,G,2.9,null,5,null,2.9,,,,,,,,,,,
2315:237563,2023-1-13,19:1:58,-77.41833,169.01385,G,2.9,null,5,null,5.5,,,,,,,,,,,
2315:237562,2023-1-13,18:11:3,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-13,17:46:40,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-13,17:43:1,-76.80393,170.87220,1,,,,,,,,,,,,1473.0,4229.0,513.0,97.0,
2315:237566,2023-1-13,17:42:18,-77.20191,170.85316,1,,,,,,,,,,,,702.0,1095.0,449.0,88.0,
2315:237566,2023-1-13,17:39:9,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-13,17:30:52,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-13,17:1:1,-77.37549,168.70879,G,1.0,null,7,null,9.6,,,,,,,,,,,
2315:237562,2023-1-13,16:56:52,-76.84240,170.83192,G,1.1,null,6,null,10.3,,,,,,,,,,,
2315:237566,2023-1-13,16:5:8,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-13,15:57:55,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-13,15:57:42,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-13,15:54:5,-77.17822,171.32907,1,,,,,,,,,,,,894.0,4959.0,161.0,106.0,
2315:237562,2023-1-13,15:51:50,-76.86671,170.72427,G,1.5,null,7,null,9.9,,,,,,,,,,,
2315:237566,2023-1-13,15:50:42,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-13,15:48:11,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-13,15:34:51,-77.34652,168.56561,G,1.2,null,7,null,4.9,,,,,,,,,,,
2315:237562,2023-1-13,14:52:47,-76.85635,170.69140,G,1.1,null,6,null,15.9,,,,,,,,,,,
2315:237562,2023-1-13,14:42:32,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237564,2023-1-13,14:30:41,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-13,14:28:7,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-13,14:25:5,-77.08238,171.77332,1,,,,,,,,,,,,1282.0,17838.0,92.0,73.0,
2315:237566,2023-1-13,14:23:12,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237564,2023-1-13,14:22:34,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-13,14:15:41,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-13,14:15:36,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237564,2023-1-13,14:15:16,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-13,14:15:6,-76.84487,170.65327,1,,,,,,,,,,,,708.0,1657.0,302.0,99.0,
2315:237566,2023-1-13,14:14:13,-77.11091,171.67065,2,,,,,,,,,,,,385.0,996.0,148.0,90.0,
2315:237564,2023-1-13,14:14:13,-77.32919,170.57155,1,,,,,,,,,,,,526.0,840.0,328.0,102.0,
