Tag_ID,UTC_Date,UTC_Time,Latitude,Longitude,HDOP,CNR,Sats,TimeOn(s),eRes,Maxdepth,divelen,TADindex, TimeElapsed,Day Dive Ratio,Day Max Dive Depth,
2315:237563,2022-12-14,10:54:13,-77.44939,169.22394,1.3,null,6,null,6.8,,,,,,,
2315:237565,2022-12-14,10:47:41,-77.42915,169.21921,1.5,null,5,null,21.3,,,,,,,
2315:237563,2022-12-14,10:21:46,-77.44920,169.22409,1.2,null,7,null,8.3,,,,,,,
2315:237565,2022-12-14,9:47:41,-77.44158,169.21481,2.9,null,5,null,1.5,,,,,,,
2315:237566,2022-12-14,9:37:46,-77.31673,169.61972,1.4,null,5,null,20.3,,,,,,,
2315:237562,2022-12-14,9:37:44,-77.42996,169.23302,1.2,null,6,null,36.8,,,,,,,
2315:237563,2022-12-14,9:21:46,-77.44946,169.22394,0.9,null,8,null,17.2,,,,,,,
2315:237563,2022-12-14,8:21:46,-77.44940,169.22357,1.4,null,7,null,2.0,,,,,,,
2315:237565,2022-12-14,6:39:40,-77.45261,169.22462,3.1,null,6,null,6.5,,,,,,,
2315:237562,2022-12-14,6:38:26,-77.44051,169.24232,1.4,null,6,null,7.8,,,,,,,
2315:237563,2022-12-14,6:22:36,-77.44926,169.22410,1.2,null,7,null,7.8,,,,,,,
2315:237565,2022-12-14,5:39:40,-77.45258,169.22382,1.6,null,5,null,3.3,,,,,,,
2315:237566,2022-12-14,5:9:44,-77.29920,170.25092,1.2,null,7,null,63.2,,,,,,,
2315:237563,2022-12-14,4:53:46,-77.44595,169.22963,1.4,null,7,null,28.3,,,,,,,
2315:237565,2022-12-14,4:39:49,-77.45282,169.22218,1.9,null,5,null,20.1,,,,,,,
2315:237566,2022-12-14,4:10:0,-77.28793,170.30660,1.0,null,7,null,35.4,,,,,,,
2315:237779,2022-12-14,3:30:46,-77.45266,169.21548,1.2,null,7,null,6.8,,,,,,,
2315:237566,2022-12-14,3:9:44,-77.28104,170.33846,3.1,null,5,null,0.5,,,,,,,
2315:237779,2022-12-14,1:31:46,-77.45270,169.21490,1.4,null,7,null,9.3,,,,,,,
2315:237562,2022-12-14,1:0:43,-77.46098,169.18767,1.3,null,5,null,5.7,,,,,,,
2315:237779,2022-12-14,0:3:47,-77.45288,169.21529,1.1,null,7,null,7.7,,,,,,,
2315:237563,2022-12-14,0:3:46,-77.36051,169.28975,1.0,null,8,null,13.6,,,,,,,
2315:237566,2022-12-14,0:3:45,-77.26239,170.30235,1.3,null,6,null,12.7,,,,,,,
2315:237562,2022-12-14,0:0:58,-77.46114,169.18619,1.3,null,6,null,4.0,,,,,,,
2315:237779,2022-12-13,23:59:46,-77.45268,169.21478,1.4,null,6,null,9.1,,,,,,,
2315:237563,2022-12-13,23:59:46,-77.35947,169.29343,1.1,null,7,null,6.5,,,,,,,
2315:237566,2022-12-13,23:59:44,-77.26220,170.30356,1.5,null,5,null,11.2,,,,,,,
2315:237562,2022-12-13,23:59:43,-77.46122,169.18616,1.3,null,6,null,3.6,,,,,,,
2315:237562,2022-12-13,23:28:43,-77.46101,169.18700,1.3,null,6,null,8.9,,,,,,,
2315:237779,2022-12-13,22:59:46,-77.45264,169.21509,1.8,null,5,null,8.2,,,,,,,
2315:237562,2022-12-13,22:28:43,-77.46114,169.18669,1.2,null,6,null,11.4,,,,,,,
2315:237779,2022-12-13,21:59:46,-77.45267,169.21576,1.0,null,8,null,10.1,,,,,,,
2315:237566,2022-12-13,21:36:39,-77.25234,170.22108,1.1,null,7,null,7.0,,,,,,,
2315:237562,2022-12-13,21:28:43,-77.46045,169.18831,1.3,null,5,null,21.8,,,,,,,
2315:237563,2022-12-13,21:20:21,-77.34968,169.32780,1.5,null,5,null,2.3,,,,,,,
2315:237779,2022-12-13,21:0:8,-77.45297,169.21461,1.2,null,7,null,11.6,,,,,,,
2315:237779,2022-12-13,20:27:46,-77.45229,169.21947,2.9,null,5,null,6.3,,,,,,,
2315:237562,2022-12-13,19:28:57,-77.46240,169.18898,4.6,null,5,null,1.2,,,,,,,
2315:237779,2022-12-13,19:27:47,-77.45280,169.21521,1.2,null,6,null,16.4,,,,,,,
2315:237566,2022-12-13,19:9:11,-77.25430,170.16054,1.5,null,5,null,2.6,,,,,,,
2315:237779,2022-12-13,18:27:47,-77.45293,169.21416,1.5,null,5,null,1.2,,,,,,,
2315:237563,2022-12-13,18:24:45,-77.36970,169.33120,1.6,null,5,null,20.0,,,,,,,
2315:237562,2022-12-13,17:59:43,-77.46252,169.18532,3.2,null,5,null,3.1,,,,,,,
2315:237779,2022-12-13,17:27:48,-77.45258,169.21558,1.6,null,5,null,2.2,,,,,,,
2315:237566,2022-12-13,17:9:9,-77.27007,170.07814,1.6,null,5,null,13.8,,,,,,,
2315:237779,2022-12-13,16:28:18,-77.45228,169.21556,1.2,null,6,null,18.3,,,,,,,
2315:237562,2022-12-13,15:58:42,-77.46127,169.18700,1.0,null,7,null,6.6,,,,,,,
2315:237779,2022-12-13,15:56:45,-77.45282,169.21614,1.0,null,7,null,10.0,,,,,,,
2315:237566,2022-12-13,15:39:43,-77.26906,170.03441,1.0,null,8,null,21.3,,,,,,,
2315:237563,2022-12-13,15:21:44,-77.38806,169.32559,1.0,null,7,null,16.8,,,,,,,
2315:237779,2022-12-13,14:56:45,-77.45271,169.21666,1.1,null,7,null,8.7,,,,,,,
2315:237779,2022-12-13,13:56:45,-77.45291,169.21529,1.5,null,5,null,11.1,,,,,,,
2315:237566,2022-12-13,13:38:14,-77.29022,169.90703,1.3,null,5,null,3.8,,,,,,,
2315:237563,2022-12-13,13:21:44,-77.38875,169.31964,1.3,null,6,null,13.4,,,,,,,
2315:237779,2022-12-13,12:56:45,-77.45252,169.21483,1.2,null,6,null,27.4,,,,,,,
2315:237563,2022-12-13,11:49:44,-77.40443,169.27565,1.4,null,5,null,2.6,,,,,,,
2315:237562,2022-12-13,11:24:42,-77.46072,169.18645,2.0,null,5,null,9.9,,,,,,,
2315:237566,2022-12-13,11:6:43,-77.33820,169.49657,1.3,null,6,null,4.6,,,,,,,
2315:237563,2022-12-13,10:48:43,-77.40604,169.26570,2.5,null,5,null,3.9,,,,,,,
2315:237779,2022-12-13,10:33:48,-77.43674,169.25276,1.2,null,6,null,12.4,,,,,,,
2315:237562,2022-12-13,10:24:56,-77.46079,169.18697,1.2,null,7,null,11.3,,,,,,,
2315:237563,2022-12-13,9:48:43,-77.40576,169.26529,1.0,null,8,null,7.5,,,,,,,
2315:237779,2022-12-13,9:33:45,-77.43604,169.25385,1.5,null,5,null,0.3,,,,,,,
2315:237566,2022-12-13,9:6:42,-77.36917,169.32422,1.3,null,6,null,4.0,,,,,,,
2315:237566,2022-12-13,8:7:35,-77.37898,169.28964,1.1,null,6,null,17.9,,,,,,,
2315:237563,2022-12-13,7:48:42,-77.41537,169.25080,1.6,null,5,null,10.3,,,,,,,
2315:237566,2022-12-13,7:37:42,-77.38317,169.28232,1.3,null,5,null,8.7,,,,,,,
2315:237563,2022-12-13,6:17:44,-77.42343,169.27087,2.4,null,5,null,4.3,,,,,,,
2315:237566,2022-12-13,5:37:42,-77.41740,169.22632,1.7,null,5,null,6.0,,,,,,,
2315:237563,2022-12-13,5:17:43,-77.42807,169.23393,1.1,null,8,null,29.1,,,,,,,
2315:237566,2022-12-13,4:36:42,-77.42849,169.22536,1.0,null,8,null,7.2,,,,,,,
2315:237779,2022-12-13,3:51:44,-77.37972,169.35046,2.4,null,5,null,2.2,,,,,,,
2315:237566,2022-12-13,3:36:22,-77.44406,169.22964,2.6,null,5,null,9.3,,,,,,,
2315:237561,2022-12-13,3:32:44,-77.45232,169.21666,1.6,null,5,null,4.2,,,,,,,
2315:237563,2022-12-13,3:16:24,-77.44790,169.22404,1.2,null,6,null,10.0,,,,,,,
2315:237779,2022-12-13,2:52:48,-77.37433,169.36551,1.1,null,7,null,8.5,,,,,,,
2315:237566,2022-12-13,2:7:42,-77.44939,169.22263,4.4,null,5,null,4.5,,,,,,,
2315:237563,2022-12-13,1:46:4,-77.44926,169.22310,1.5,null,5,null,2.3,,,,,,,
2315:237779,2022-12-13,0:33:48,-77.35381,169.40912,1.7,null,5,null,0.0,,,,,,,
2315:237779,2022-12-13,0:25:51,-77.35281,169.41194,1.2,null,6,null,15.9,,,,,,,
2315:237564,2022-12-13,0:3:46,-77.44984,169.21892,1.5,null,5,null,2.9,,,,,,,
2315:237566,2022-12-12,22:48:42,-77.46107,169.18684,1.2,null,7,null,13.4,,,,,,,
2315:237561,2022-12-12,22:41:49,-77.42982,169.22185,1.2,null,7,null,9.9,,,,,,,
2315:237779,2022-12-12,22:26:52,-77.31738,169.53087,1.9,null,5,null,26.9,,,,,,,
2315:237564,2022-12-12,22:8:45,-77.44962,169.21768,1.8,null,5,null,4.6,,,,,,,
2315:237565,2022-12-12,21:52:47,-77.44894,169.21630,1.3,null,6,null,25.9,,,,,,,
2315:237563,2022-12-12,21:48:42,-77.46189,169.18594,1.2,null,6,null,38.4,,,,,,,
2315:237561,2022-12-12,21:41:46,-77.42945,169.22610,1.3,null,6,null,8.7,,,,,,,
2315:237565,2022-12-12,20:52:46,-77.44991,169.21683,1.4,null,6,null,16.3,,,,,,,
2315:237563,2022-12-12,20:49:27,-77.46128,169.18452,3.7,null,5,null,3.5,,,,,,,
2315:237563,2022-12-12,19:17:12,-77.46095,169.18636,1.0,null,7,null,4.7,,,,,,,
2315:237566,2022-12-12,19:16:45,-77.46127,169.18588,2.8,null,6,null,15.1,,,,,,,
2315:237564,2022-12-12,19:8:45,-77.44760,169.22473,1.0,null,7,null,7.6,,,,,,,
2315:237565,2022-12-12,18:53:12,-77.44959,169.21814,1.0,null,7,null,10.3,,,,,,,
2315:237563,2022-12-12,18:45:29,-77.46093,169.18771,1.3,null,5,null,8.6,,,,,,,
2315:237564,2022-12-12,18:41:44,-77.44823,169.22577,1.7,null,5,null,1.5,,,,,,,
2315:237563,2022-12-12,17:45:29,-77.46109,169.18645,1.5,null,6,null,10.1,,,,,,,
2315:237566,2022-12-12,17:44:13,-77.46157,169.18808,2.8,null,5,null,15.0,,,,,,,
2315:237565,2022-12-12,17:20:47,-77.44976,169.21817,1.2,null,7,null,14.1,,,,,,,
2315:237563,2022-12-12,16:45:29,-77.46090,169.18687,1.6,null,6,null,6.2,,,,,,,
2315:237566,2022-12-12,16:44:13,-77.46124,169.18619,1.7,null,5,null,12.5,,,,,,,
2315:237564,2022-12-12,16:40:45,-77.41640,169.27542,1.2,null,6,null,4.8,,,,,,,
2315:237561,2022-12-12,16:22:43,-77.42677,169.24765,1.3,null,6,null,42.5,,,,,,,
2315:237563,2022-12-12,15:45:29,-77.46117,169.18695,1.0,null,7,null,8.2,,,,,,,
2315:237566,2022-12-12,15:44:13,-77.46146,169.18721,1.5,null,5,null,9.4,,,,,,,
2315:237564,2022-12-12,15:38:13,-77.39929,169.29230,1.3,null,6,null,15.7,,,,,,,
2315:237565,2022-12-12,15:20:46,-77.45014,169.21580,2.9,null,5,null,2.4,,,,,,,
2315:237563,2022-12-12,14:45:34,-77.46102,169.18683,1.3,null,6,null,2.6,,,,,,,
2315:237566,2022-12-12,14:45:4,-77.46107,169.18744,1.4,null,5,null,6.9,,,,,,,
2315:237564,2022-12-12,14:35:50,-77.38993,169.30717,2.8,null,5,null,4.1,,,,,,,
2315:237779,2022-12-12,14:25:53,-77.35745,169.53640,1.1,null,7,null,7.4,,,,,,,
2315:237565,2022-12-12,14:21:29,-77.44970,169.21779,1.2,null,6,null,13.0,,,,,,,
2315:237563,2022-12-12,14:13:29,-77.46124,169.18707,1.0,null,8,null,5.0,,,,,,,
2315:237566,2022-12-12,14:13:12,-77.46165,169.18608,1.4,null,6,null,11.4,,,,,,,
2315:237564,2022-12-12,14:5:45,-77.38509,169.31506,1.9,null,5,null,4.7,,,,,,,
2315:237565,2022-12-12,13:49:46,-77.45064,169.21829,1.6,null,5,null,1.5,,,,,,,
2315:237563,2022-12-12,13:13:28,-77.46117,169.18683,0.9,null,8,null,9.4,,,,,,,
2315:237564,2022-12-12,13:4:44,-77.38486,169.31490,0.9,null,8,null,23.9,,,,,,,
2315:237565,2022-12-12,12:49:46,-77.44956,169.21812,1.3,null,5,null,8.8,,,,,,,
2315:237563,2022-12-12,12:13:28,-77.46120,169.18689,1.6,null,5,null,10.4,,,,,,,
2315:237565,2022-12-12,11:49:46,-77.44931,169.21944,1.4,null,5,null,3.6,,,,,,,
2315:237563,2022-12-12,11:13:28,-77.46121,169.18661,0.9,null,8,null,4.5,,,,,,,
2315:237564,2022-12-12,11:4:45,-77.38468,169.31367,1.3,null,6,null,6.6,,,,,,,
2315:237779,2022-12-12,10:57:43,-77.38104,169.36260,1.4,null,5,null,2.7,,,,,,,
2315:237564,2022-12-12,10:4:59,-77.38476,169.31393,0.9,null,8,null,40.1,,,,,,,
2315:237565,2022-12-12,9:49:46,-77.42325,169.25551,2.2,null,5,null,2.1,,,,,,,
2315:237779,2022-12-12,8:24:42,-77.39676,169.30374,1.3,null,7,null,5.7,,,,,,,
2315:237565,2022-12-12,8:20:45,-77.40836,169.29019,1.5,null,5,null,1.1,,,,,,,
2315:237565,2022-12-12,7:19:45,-77.39112,169.31229,1.1,null,6,null,1.2,,,,,,,
2315:237561,2022-12-12,7:4:41,-77.44948,169.22398,1.2,null,6,null,81.9,,,,,,,
2315:237565,2022-12-12,6:19:45,-77.37146,169.32936,1.4,null,5,null,7.2,,,,,,,
2315:237564,2022-12-12,5:34:25,-77.36562,169.35538,1.3,null,7,null,10.8,,,,,,,
2315:237561,2022-12-12,4:1:24,-77.45232,169.21619,1.0,null,8,null,7.7,,,,,,,
2315:237565,2022-12-12,2:54:44,-77.28449,169.42566,1.1,null,8,null,13.5,,,,,,,
2315:237561,2022-12-12,2:18:40,-77.45316,169.21582,2.0,null,5,null,4.7,,,,,,,
2315:237561,2022-12-12,1:18:40,-77.45260,169.21613,1.5,null,6,null,6.9,,,,,,,
2315:237565,2022-12-12,0:50:44,-77.29747,169.45055,1.3,null,5,null,4.9,,,,,,,
2315:237564,2022-12-12,0:3:44,-77.36588,169.36142,1.1,null,7,null,16.7,,,,,,,
2315:237564,2022-12-11,23:59:43,-77.36574,169.36014,1.1,null,7,null,43.5,,,,,,,
2315:237565,2022-12-11,22:23:7,-77.32376,169.44571,1.3,null,6,null,8.5,,,,,,,
2315:237564,2022-12-11,21:31:43,-77.36637,169.35902,1.3,null,5,null,11.1,,,,,,,
2315:237564,2022-12-11,20:32:33,-77.36625,169.35968,1.3,null,6,null,1.7,,,,,,,
2315:237565,2022-12-11,20:19:4,-77.34673,169.40863,1.4,null,5,null,3.2,,,,,,,
2315:237564,2022-12-11,19:5:42,-77.36751,169.35803,1.2,null,6,null,3.5,,,,,,,
2315:237565,2022-12-11,18:51:52,-77.35053,169.41434,1.8,null,5,null,9.0,,,,,,,
2315:237779,2022-12-11,18:22:45,-77.46112,169.18692,1.2,null,7,null,8.0,,,,,,,
2315:237561,2022-12-11,17:9:43,-77.46094,169.18665,1.4,null,5,null,3.4,,,,,,,
2315:237565,2022-12-11,16:49:43,-77.36636,169.37376,1.6,null,5,null,14.8,,,,,,,
2315:237561,2022-12-11,14:10:27,-77.46095,169.18434,1.2,null,6,null,51.7,,,,,,,
2315:237565,2022-12-11,13:16:43,-77.38925,169.29760,1.1,null,7,null,9.6,,,,,,,
2315:237564,2022-12-11,12:27:42,-77.40198,169.27869,1.5,null,5,null,5.1,,,,,,,
2315:237565,2022-12-11,12:16:43,-77.39854,169.28297,1.2,null,6,null,14.8,,,,,,,
2315:237565,2022-12-11,12:16:42,-77.39869,169.28270,1.2,null,6,null,13.3,,,,,,,
2315:237561,2022-12-11,11:39:42,-77.46060,169.18669,1.2,null,6,null,28.7,,,,,,,
2315:237564,2022-12-11,11:28:41,-77.40900,169.27211,1.3,null,7,null,7.8,,,,,,,
2315:237565,2022-12-11,10:43:43,-77.41829,169.25642,2.4,null,5,null,2.5,,,,,,,
2315:237564,2022-12-11,9:57:42,-77.41710,169.26521,2.2,null,5,null,6.8,,,,,,,
2315:237565,2022-12-11,9:43:43,-77.43305,169.24640,1.2,null,6,null,12.0,,,,,,,
2315:237565,2022-12-11,8:43:43,-77.44801,169.22565,1.4,null,6,null,12.2,,,,,,,
2315:237564,2022-12-11,7:57:42,-77.43546,169.22797,1.3,null,5,null,0.5,,,,,,,
2315:237565,2022-12-11,7:43:43,-77.44780,169.21954,1.1,null,6,null,9.3,,,,,,,
2315:237564,2022-12-11,6:56:27,-77.44737,169.21830,1.3,null,6,null,10.5,,,,,,,
2315:237565,2022-12-11,6:44:20,-77.45008,169.21574,1.8,null,5,null,1.8,,,,,,,
2315:237565,2022-12-11,5:40:42,-77.44965,169.21658,1.8,null,5,null,1.6,,,,,,,
2315:237565,2022-12-11,4:40:42,-77.44994,169.21721,1.1,null,7,null,10.9,,,,,,,
2315:237564,2022-12-10,19:48:44,-77.46128,169.18565,2.6,null,5,null,2.1,,,,,,,
2315:237565,2022-12-10,19:47:43,-77.46100,169.18831,1.9,null,5,null,7.9,,,,,,,
2315:237565,2022-12-10,18:48:40,-77.46073,169.18677,1.3,null,6,null,16.4,,,,,,,
2315:237564,2022-12-10,18:20:44,-77.46111,169.18697,1.5,null,7,null,14.7,,,,,,,
2315:237565,2022-12-10,18:16:42,-77.46099,169.18646,1.2,null,6,null,6.8,,,,,,,
2315:237564,2022-12-10,17:17:46,-77.46094,169.18681,1.6,null,5,null,7.4,,,,,,,
2315:237565,2022-12-10,17:16:43,-77.46075,169.18616,1.4,null,6,null,8.7,,,,,,,
2315:237564,2022-12-10,16:17:43,-77.46103,169.18640,1.1,null,6,null,10.3,,,,,,,
2315:237565,2022-12-10,16:16:42,-77.46150,169.18590,1.0,null,7,null,35.0,,,,,,,
2315:237565,2022-12-10,15:16:42,-77.46086,169.18744,1.6,null,5,null,6.2,,,,,,,
2315:237565,2022-12-10,14:16:52,-77.46076,169.18110,1.1,null,7,null,58.9,,,,,,,
2315:237564,2022-12-10,14:16:50,-77.46096,169.18680,1.2,null,6,null,8.4,,,,,,,
2315:237564,2022-12-10,12:46:43,-77.46099,169.18758,1.3,null,5,null,15.0,,,,,,,
2315:237565,2022-12-10,12:45:41,-77.46081,169.18747,1.3,null,5,null,16.9,,,,,,,
2315:237565,2022-12-10,11:45:41,-77.46075,169.18549,1.3,null,6,null,11.6,,,,,,,
2315:237564,2022-12-10,10:45:42,-77.46114,169.18758,1.7,null,6,null,22.9,,,,,,,
2315:237565,2022-12-10,10:45:40,-77.46101,169.18782,1.2,null,6,null,6.5,,,,,,,
2315:237564,2022-12-10,9:45:42,-77.46129,169.18675,1.6,null,5,null,9.0,,,,,,,
2315:237565,2022-12-10,9:45:40,-77.46122,169.18808,1.6,null,5,null,13.1,,,,,,,
